index,imf_0,imf_1,imf_2,imf_3,imf_4,imf_5,residue
1465,-0.08603278,-0.38188285,-0.58357245,-0.98229328,-4.39114493,0.57445360,113.46603160
1466,-0.16713537,-0.43932372,-0.61826979,-0.87244903,-4.40154478,0.57419389,113.47405832
1467,0.33627589,-0.41412222,-0.61972735,-0.75641052,-4.40900740,0.57395165,113.48208474
1468,-0.15141864,-0.34991144,-0.58389273,-0.63526455,-4.41355881,0.57372733,113.49011084
1469,-0.08802278,-0.25886976,-0.51060448,-0.51006591,-4.41522520,0.57352141,113.49813664
1470,-0.06260220,-0.14390805,-0.40416987,-0.38186034,-4.41403328,0.57333438,113.50616212
1471,0.21984505,-0.01243283,-0.27165687,-0.25170608,-4.41000990,0.57316676,113.51418729
1472,-0.34276432,0.09516002,-0.12220222,-0.12067828,-4.40318193,0.57301905,113.52221215
1473,1.17066766,0.13724455,0.03186296,0.01014325,-4.39357624,0.57289179,113.53023668
1474,-1.03805399,0.14996876,0.17660022,0.13967469,-4.38121970,0.57278550,113.53826090
1475,-0.42850677,0.22635725,0.29924064,0.26683424,-4.36613921,0.57270073,113.54628481
1476,0.87087168,0.32991277,0.38984781,0.39054899,-4.34836163,0.57263800,113.55430839
1477,0.18112490,0.34597529,0.44325840,0.50974480,-4.32791385,0.57259785,113.56233165
1478,-0.32711181,0.27185376,0.45893866,0.62337703,-4.30482276,0.57258084,113.57035459
1479,-0.21506161,0.21275779,0.44246584,0.73040055,-4.27911524,0.57258748,113.57837720
1480,0.36901044,0.18344198,0.40426440,0.82977478,-4.25081818,0.57261832,113.58639949
1481,-0.72813185,0.09845159,0.35747661,0.92049525,-4.21995847,0.57267391,113.59442145
1482,1.00900191,-0.10209112,0.31594241,1.00160060,-4.18656297,0.57275477,113.60244308
1483,-0.26716865,-0.38376378,0.29150375,1.07219056,-4.15065859,0.57286145,113.61046438
1484,-0.99775215,-0.57210639,0.29275422,1.13146881,-4.11227220,0.57299449,113.61848535
1485,0.08557471,-0.52639019,0.32244996,1.17879348,-4.07143070,0.57315442,113.62650599
1486,0.42378664,-0.32831111,0.37744282,1.21363532,-4.02816096,0.57334179,113.63452630
1487,0.12828962,-0.13192832,0.44956617,1.23551988,-3.98248990,0.57355713,113.64254627
1488,-0.38508874,0.03949968,0.52573808,1.24400257,-3.93444415,0.57380098,113.65056590
1489,-0.11480032,0.22683808,0.59115755,1.23869459,-3.88404894,0.57407388,113.65858520
1490,0.44298814,0.40307325,0.63127275,1.21931117,-3.83133025,0.57437637,113.66660416
1491,-0.49932447,0.50534065,0.63431652,1.18575512,-3.77631531,0.57470899,113.67462278
1492,0.40564298,0.50960169,0.59391407,1.13820967,-3.71903322,0.57507227,113.68264105
1493,0.13086446,0.41966234,0.51104912,1.07716937,-3.65951599,0.57546676,113.69065899
1494,-0.12824951,0.28384421,0.39208983,1.00341275,-3.59779987,0.57589299,113.69867657
1495,-0.47113450,0.16022499,0.24943065,0.91790475,-3.53392387,0.57635151,113.70669382
1496,0.50941928,0.02161249,0.10049073,0.82166629,-3.46793075,0.57684285,113.71471071
1497,0.28567116,-0.19867960,-0.03624075,0.71575181,-3.39986791,0.57736754,113.72272726
1498,-0.50244630,-0.42286525,-0.14390169,0.60123505,-3.32978706,0.57792614,113.73074346
1499,-0.31693833,-0.50774276,-0.20814022,0.47929281,-3.25774068,0.57851917,113.73875931
1500,0.58023601,-0.45578474,-0.22156838,0.35120470,-3.18377820,0.57914718,113.74677480
1501,-0.08303617,-0.36032322,-0.18763095,0.21839951,-3.10794916,0.57981071,113.75478995
1502,-0.14276607,-0.23197859,-0.11786545,0.08243206,-3.03030300,0.58051028,113.76280473
1503,-0.32801495,-0.04281092,-0.03142960,-0.05503431,-2.95088904,0.58124646,113.77081916
1504,0.66412296,0.16136014,0.04946244,-0.19223357,-2.86975661,0.58201976,113.77883324
1505,-0.30280272,0.32484592,0.10397419,-0.32743235,-2.78695483,0.58283073,113.78684695
1506,-0.33744344,0.48554949,0.11447439,-0.45899852,-2.70253254,0.58367990,113.79486031
1507,0.34338323,0.62133836,0.06962451,-0.58545533,-2.61653977,0.58456783,113.80287331
1508,0.10572296,0.62350600,-0.03323931,-0.70555902,-2.52902644,0.58549503,113.81088595
1509,-0.06505183,0.45450198,-0.18695671,-0.81821363,-2.44004235,0.58646206,113.81889823
1510,0.02067749,0.15984037,-0.37490879,-0.92239437,-2.34963629,0.58746945,113.82691014
1511,-0.11665787,-0.17659279,-0.57681870,-1.01710893,-2.25785556,0.58851774,113.83492169
1512,0.36709297,-0.49104790,-0.77076335,-1.10140498,-2.16474739,0.58960746,113.84293288
1513,-0.04180690,-0.71155135,-0.93636431,-1.17435548,-2.07035961,0.59073916,113.85094371
1514,-0.35214182,-0.72966193,-1.05740728,-1.23510366,-1.97474116,0.59191338,113.85895416
1515,0.01042283,-0.48933536,-1.12471076,-1.28297636,-1.87794288,0.59313064,113.86696425
1516,-0.00395400,-0.13299315,-1.13853168,-1.31766345,-1.78001980,0.59439150,113.87497398
1517,0.19316830,0.10076841,-1.10461653,-1.33926726,-1.68102807,0.59569648,113.88298333
1518,0.43686761,0.10810123,-1.03349464,-1.34813977,-1.58102409,0.59704613,113.89099232
1519,-0.63605323,0.02326999,-0.93952582,-1.34477084,-1.48006437,0.59844099,113.89900093
1520,-0.17937991,0.04466611,-0.83861551,-1.32971269,-1.37820568,0.59988159,113.90700918
1521,0.76361508,0.14660125,-0.74498441,-1.30355648,-1.27550482,0.60136847,113.91501705
1522,-0.61372415,0.20844192,-0.67023579,-1.26690944,-1.17201863,0.60290217,113.92302455
1523,0.52007809,0.21923937,-0.62233445,-1.22040090,-1.06780391,0.60448323,113.93103168
1524,-0.34459987,0.21086139,-0.60504093,-1.16467612,-0.96291748,0.60611218,113.93903843
1525,0.15821375,0.20718443,-0.61589311,-1.10038435,-0.85741617,0.60778957,113.94704480
1526,-0.12921193,0.16649299,-0.64722639,-1.02818120,-0.75135679,0.60951594,113.95505080
1527,0.01905868,0.04012730,-0.68688425,-0.94876937,-0.64479616,0.61129182,113.96305643
1528,0.55629069,-0.16311447,-0.72037372,-0.86286658,-0.53779110,0.61311774,113.97106167
1529,-0.61764471,-0.38639399,-0.73331371,-0.77119772,-0.43039842,0.61499426,113.97906653
1530,-0.09130420,-0.53263666,-0.71366345,-0.67449771,-0.32267495,0.61692190,113.98707102
1531,0.33301235,-0.55459349,-0.65551790,-0.57348904,-0.21467750,0.61890120,113.99507512
1532,-0.15581735,-0.47439040,-0.55853835,-0.46889319,-0.10646289,0.62093271,114.00307884
1533,-0.05964685,-0.32290496,-0.42751910,-0.36142645,0.00191207,0.62301696,114.01108218
1534,0.22381316,-0.13794974,-0.26999955,-0.25180354,0.11039054,0.62515449,114.01908514
1535,-0.26172761,0.02332118,-0.09677394,-0.14073917,0.21891572,0.62734584,114.02708771
1536,0.06509532,0.12146212,0.08132969,-0.02894803,0.32743079,0.62959154,114.03508990
1537,0.50150423,0.11900167,0.25464025,0.08285515,0.43587893,0.63189214,114.04309170
1538,-0.56826472,0.08100549,0.41342563,0.19395489,0.54420332,0.63424817,114.05109311
1539,-0.58422477,0.16468221,0.54780612,0.30363256,0.65234714,0.63666018,114.05909413
1540,0.91169589,0.39981374,0.64928678,0.41116874,0.76025358,0.63912869,114.06709477
1541,-0.49656608,0.69063963,0.71217219,0.51584541,0.86786581,0.64165425,114.07509501
1542,-0.20775430,0.87076261,0.73389128,0.61694824,0.97512703,0.64423740,114.08309487
1543,1.14429294,0.75316260,0.71579501,0.71376046,1.08198040,0.64687867,114.09109433
1544,-0.73124694,0.29470515,0.66597169,0.80557475,1.18836912,0.64957860,114.09909340
1545,0.24436928,-0.22350271,0.59906573,0.89167232,1.29423635,0.65233774,114.10709208
1546,-0.62566582,-0.49008106,0.53089850,0.97132340,1.39952530,0.65515661,114.11509036
1547,-0.08914277,-0.48857910,0.47694117,1.04380842,1.50417913,0.65803577,114.12308825
1548,0.70666743,-0.44038915,0.45174331,1.10842902,1.60814104,0.66097574,114.13108574
1549,-0.57370637,-0.50190765,0.46512848,1.16454022,1.71135419,0.66397706,114.13908283
1550,0.11090787,-0.55596087,0.51744076,1.21153286,1.81376178,0.66704028,114.14707953
1551,-0.30504058,-0.44453666,0.60151138,1.24881627,1.91530698,0.67016592,114.15507583
1552,0.41045012,-0.15933418,0.70443885,1.27580265,2.01593298,0.67335454,114.16307173
1553,-0.05647117,0.14452215,0.81036193,1.29190384,2.11558296,0.67660666,114.17106722
1554,-0.08101153,0.36696025,0.90180883,1.29654876,2.21420010,0.67992283,114.17906232
1555,-0.06382513,0.50701286,0.96149862,1.28922070,2.31172761,0.68330359,114.18705701
1556,0.44679465,0.53991214,0.97612345,1.26944807,2.40810888,0.68674947,114.19505130
1557,-0.31915649,0.44699361,0.93951540,1.23687320,2.50328759,0.69026100,114.20304519
1558,0.09592423,0.28479483,0.85202591,1.19144108,2.59720847,0.69383874,114.21103867
1559,-0.24117847,0.13396841,0.72252018,1.13345564,2.68981913,0.69748321,114.21903175
1560,0.25356309,0.06042761,0.56512455,1.06345859,2.78106798,0.70119497,114.22702441
1561,-0.81508566,0.05353258,0.39806429,0.98212897,2.87090385,0.70497453,114.23501668
1562,0.39829462,0.00403023,0.24135683,0.89022125,2.95927832,0.70882245,114.24300853
1563,0.90469946,-0.19167350,0.11351779,0.78855897,3.04614509,0.71273925,114.25099997
1564,-0.52871660,-0.48739476,0.02712582,0.67804292,3.13145843,0.71672549,114.25899100
1565,-0.69381356,-0.65269183,-0.01108358,0.55971432,3.21517227,0.72078169,114.26698162
1566,0.11525942,-0.53319211,-0.00115489,0.43479070,3.29724051,0.72490840,114.27497183
1567,0.13071304,-0.23528082,0.04922066,0.30469621,3.37761679,0.72910616,114.28296162
1568,0.34414036,0.03361972,0.12514434,0.17107875,3.45625391,0.73337549,114.29095101
1569,-0.66338176,0.21433133,0.20661298,0.03567646,3.53310403,0.73771695,114.29893997
1570,0.47702483,0.38931704,0.27206646,-0.09973610,3.60811886,0.74213106,114.30692852
1571,-0.37098498,0.55497624,0.30293603,-0.23341999,3.68125003,0.74661838,114.31491666
1572,0.44788126,0.59559468,0.28737227,-0.36375354,3.75245026,0.75117942,114.32290437
1573,0.13343419,0.42413266,0.22118582,-0.48925544,3.82167286,0.75581475,114.33089167
1574,0.09288402,0.12584669,0.10940609,-0.60859584,3.88887194,0.76052488,114.33887855
1575,-0.89354097,-0.09395454,-0.03705160,-0.72056387,3.95400362,0.76531036,114.34686501
1576,0.37769000,-0.13087193,-0.20319460,-0.82399259,4.01702475,0.77017174,114.35485104
1577,0.20629573,-0.10064816,-0.37157896,-0.91774835,4.07789234,0.77510954,114.36283666
1578,-0.06375789,-0.13879718,-0.52440669,-1.00072790,4.13656247,0.78012430,114.37082185
1579,-0.21005397,-0.22740669,-0.64569769,-1.07187610,4.19299376,0.78521657,114.37880662
1580,0.43725271,-0.28639132,-0.72438261,-1.13019772,4.24714913,0.79038688,114.38679096
1581,-0.14879499,-0.27771316,-0.75396105,-1.17487286,4.29899584,0.79563577,114.39477488
1582,-0.47537251,-0.17800476,-0.73412696,-1.20539032,4.34850370,0.80096378,114.40275837
1583,0.68076400,-0.06527174,-0.67090124,-1.22161372,4.39564453,0.80637145,114.41074143
1584,-0.46831567,-0.03392964,-0.57551360,-1.22369563,4.44039199,0.81185931,114.41872407
1585,0.17558296,-0.04299582,-0.46302294,-1.21195834,4.48271921,0.81742791,114.42670627
1586,0.09379169,-0.01068965,-0.34962129,-1.18684157,4.52259917,0.82307778,114.43468805
1587,-0.45049254,0.13327106,-0.25068372,-1.14883740,4.56000529,0.82880945,114.44266939
1588,0.00149634,0.40119222,-0.17803722,-1.09848329,4.59491141,0.83462348,114.45065031
1589,0.30764483,0.65344349,-0.14054138,-1.03635821,4.62729150,0.84052039,114.45863079
1590,0.01135467,0.71203045,-0.14087478,-0.96309338,4.65711950,0.84650073,114.46661083
1591,0.16193977,0.52557379,-0.17417580,-0.87942362,4.68436937,0.85256503,114.47459044
1592,-0.01529867,0.16211047,-0.22844602,-0.78621186,4.70901505,0.85871384,114.48256962
1593,-0.00902666,-0.24914440,-0.28763142,-0.68447899,4.73103051,0.86494768,114.49054836
1594,-0.07210945,-0.59066019,-0.33317455,-0.57535578,4.75038968,0.87126710,114.49852666
1595,0.25168906,-0.77828459,-0.34735688,-0.46001177,4.76706653,0.87767264,114.50650453
1596,-0.60788182,-0.75826522,-0.31915725,-0.33963003,4.78103500,0.88416483,114.51448195
1597,0.12115618,-0.53641834,-0.24534647,-0.21537568,4.79226905,0.89074421,114.52245894
1598,-0.27490922,-0.22021429,-0.13004356,-0.08840258,4.80074264,0.89741131,114.53043548
1599,0.27701711,0.03759830,0.01639249,0.04012365,4.80642975,0.90416663,114.53841159
1600,0.83057863,0.13221816,0.17890047,0.16903578,4.80930439,0.91101067,114.54638725
1601,-0.45342518,0.08470400,0.33950703,0.29716719,4.80934059,0.91794387,114.55436246
1602,-0.36637439,0.07808942,0.48056395,0.42335359,4.80651245,0.92496662,114.56233723
1603,-0.32143586,0.23299771,0.58946215,0.54643997,4.80079421,0.93207919,114.57031156
1604,0.80195421,0.44068735,0.65855391,0.66527940,4.79216021,0.93928169,114.57828544
1605,-0.10264333,0.53362044,0.68446125,0.77874487,4.78058496,0.94657415,114.58625888
1606,-0.16715775,0.46976798,0.67154818,0.88572343,4.76604311,0.95395638,114.59423186
1607,0.05628741,0.27665401,0.63065370,0.98513992,4.74850950,0.96142803,114.60220440
1608,0.22479808,-0.02308903,0.57633211,1.07599404,4.72795920,0.96898862,114.61017648
1609,-0.23369953,-0.33649192,0.52408755,1.15736223,4.70436785,0.97663751,114.61814812
1610,0.00621366,-0.52206735,0.48778260,1.22845761,4.67771168,0.98437383,114.62611930
1611,-0.32659691,-0.53755721,0.47960924,1.28856488,4.64796842,0.99219658,114.63409004
1612,0.72703295,-0.44845738,0.50770256,1.33707317,4.61511787,1.00010467,114.64206031
1613,-0.77318381,-0.31724384,0.57331278,1.37353565,4.57914428,1.00809692,114.65003014
1614,0.16767622,-0.15711278,0.67054941,1.39763436,4.54004135,1.01617208,114.65799951
1615,0.21272588,-0.00429507,0.78714174,1.40915933,4.49782235,1.02432886,114.66596842
1616,0.02615253,0.12025096,0.90719694,1.40801914,4.45251748,1.03256593,114.67393688
1617,-0.12133637,0.24657835,1.01366555,1.39423461,4.40416892,1.04088196,114.68190487
1618,-0.10648348,0.40841544,1.09107493,1.36796079,4.35282598,1.04927562,114.68987241
1619,0.09067116,0.56578595,1.12707596,1.32950202,4.29854150,1.05774557,114.69783949
1620,-0.05307562,0.62922698,1.11461493,1.27934110,4.24137013,1.06629048,114.70580611
1621,0.44208874,0.52939057,1.05485558,1.21812475,4.18136911,1.07490903,114.71377227
1622,-0.33167380,0.30015218,0.95507569,1.14663280,4.11859665,1.08359987,114.72173797
1623,-0.11687112,0.08371474,0.82610936,1.06572311,4.05311103,1.09236168,114.72970320
1624,0.15381157,-0.03978374,0.68044602,0.97626942,3.98497055,1.10119313,114.73766797
1625,-0.10711084,-0.14640008,0.53216128,0.87915772,3.91423348,1.11009289,114.74563227
1626,0.55041939,-0.34377077,0.39525381,0.77529509,3.84095813,1.11905962,114.75359611
1627,-0.33011474,-0.59153485,0.28177588,0.66560814,3.76520276,1.12809198,114.76155948
1628,-0.64628730,-0.69960790,0.20001029,0.55102291,3.68702569,1.13718866,114.76952238
1629,0.56005994,-0.58218485,0.15441508,0.43244771,3.60648518,1.14634831,114.77748481
1630,-0.15074502,-0.36265762,0.14297709,0.31080042,3.52363954,1.15556962,114.78544678
1631,0.43231152,-0.18222086,0.15731892,0.18705829,3.43854705,1.16485123,114.79340827
1632,-0.05400789,-0.05369078,0.18482196,0.06222618,3.35126600,1.17419183,114.80136929
1633,-0.44552444,0.11029706,0.21067834,-0.06268673,3.26185467,1.18359007,114.80932985
1634,-0.04460046,0.35681379,0.22005865,-0.18668132,3.17037136,1.19304464,114.81728992
1635,-0.00367526,0.59295876,0.20137646,-0.30879441,3.07687435,1.20255419,114.82524953
1636,0.89544627,0.68632478,0.14757293,-0.42808129,2.98142193,1.21211740,114.83320866
1637,-0.63004206,0.60162801,0.05692453,-0.54359952,2.88407239,1.22173294,114.84116731
1638,-0.04857016,0.43348007,-0.06625427,-0.65440700,2.78488402,1.23139946,114.84912548
1639,0.10698537,0.24510081,-0.21244046,-0.75956305,2.68391511,1.24111564,114.85708318
1640,-0.17048820,0.02678947,-0.36877611,-0.85812966,2.58122394,1.25088016,114.86504040
1641,0.35510259,-0.22645008,-0.52105641,-0.94917796,2.47686881,1.26069167,114.87299714
1642,-0.68410711,-0.45720152,-0.65487262,-1.03178135,2.37090800,1.27054884,114.88095341
1643,0.57350208,-0.56375095,-0.75830799,-1.10502026,2.26339979,1.28045035,114.88890918
1644,-0.33141777,-0.52550279,-0.82228875,-1.16800278,2.15440249,1.29039486,114.89686448
1645,-0.09516989,-0.38638644,-0.84103870,-1.21984764,2.04397437,1.30038104,114.90481930
1646,0.41966874,-0.23135822,-0.81439715,-1.25971145,1.93217373,1.31040755,114.91277363
1647,-0.31415895,-0.12787364,-0.74690546,-1.28685873,1.81905886,1.32047307,114.92072747
1648,0.22488398,-0.07543420,-0.64731688,-1.30074473,1.70468812,1.33057627,114.92868083
1649,-0.54902459,-0.06177705,-0.52728312,-1.30101435,1.58912029,1.34071581,114.93663371
1650,0.72269335,-0.06119466,-0.40088570,-1.28751365,1.47241450,1.35089036,114.94458610
1651,-1.08615949,-0.00422702,-0.28268078,-1.26025462,1.35462993,1.36109859,114.95253799
1652,0.91316708,0.16531816,-0.18520440,-1.21938458,1.23582506,1.37133917,114.96048940
1653,-0.36851241,0.33522316,-0.11848286,-1.16517581,1.11605524,1.38161076,114.96844032
1654,0.33821525,0.38153406,-0.08801505,-1.09808717,0.99537451,1.39191204,114.97639075
1655,-0.08185696,0.27004746,-0.09341345,-1.01879135,0.87383853,1.40224167,114.98434069
1656,0.18404169,0.06212097,-0.12702624,-0.92812796,0.75150717,1.41259832,114.99229013
1657,-0.70049976,-0.11196288,-0.17636665,-0.82710218,0.62844480,1.42298066,115.00023908
1658,0.43134205,-0.18457212,-0.22781610,-0.71682666,0.50472013,1.43338735,115.00818754
1659,-0.01059604,-0.22117814,-0.26745086,-0.59850996,0.38040586,1.44381708,115.01613550
1660,0.12329461,-0.26274904,-0.28362725,-0.47346869,0.25557854,1.45426849,115.02408296
1661,-0.38753586,-0.26709939,-0.26865629,-0.34314364,0.13031766,1.46474027,115.03202992
1662,-0.12028386,-0.20004694,-0.22107681,-0.20901020,0.00470326,1.47523107,115.03997639
1663,0.36059319,-0.12807446,-0.14520466,-0.07251319,-0.12118300,1.48573958,115.04792236
1664,0.09051902,-0.14084643,-0.04988843,0.06493013,-0.24725678,1.49626445,115.05586783
1665,-0.02455244,-0.19238592,0.05276896,0.20194460,-0.37343210,1.50680436,115.06381280
1666,-0.35728852,-0.10943181,0.15023767,0.33720303,-0.49962447,1.51735796,115.07175727
1667,-0.64520282,0.18902223,0.23105251,0.46938458,-0.62575170,1.52792395,115.07970123
1668,0.84495284,0.53196012,0.28607310,0.59713024,-0.75173367,1.53850097,115.08764469
1669,0.07376540,0.66654337,0.30977408,0.71907602,-0.87749270,1.54908769,115.09558765
1670,-0.10873885,0.53432903,0.30149225,0.83389114,-1.00295116,1.55968280,115.10353010
1671,-0.02713338,0.27008897,0.26654490,0.94035187,-1.12803448,1.57028495,115.11147204
1672,-0.20559043,0.01693934,0.21589813,1.03735143,-1.25267065,1.58089281,115.11941348
1673,0.33907013,-0.18112628,0.16384829,1.12387705,-1.37679036,1.59150505,115.12735441
1674,-0.17820008,-0.33211362,0.12630342,1.19904171,-1.50032695,1.60212034,115.13529483
1675,-0.12865207,-0.41785343,0.11730884,1.26210793,-1.62321679,1.61273735,115.14323474
1676,0.24861827,-0.42831023,0.14541902,1.31248130,-1.74539748,1.62335474,115.15117414
1677,-0.50359340,-0.36601240,0.21324028,1.34968335,-1.86680558,1.63397119,115.15911303
1678,0.17377563,-0.21811905,0.31473676,1.37340286,-1.98737832,1.64458536,115.16705141
1679,0.35093854,-0.01337668,0.43595373,1.38350288,-2.10705371,1.65519592,115.17498927
1680,-0.50951756,0.16734214,0.55836685,1.37999618,-2.22576990,1.66580154,115.18292662
1681,0.51175890,0.27442813,0.66323294,1.36307233,-2.34346502,1.67640089,115.19086345
1682,-0.51357121,0.33934095,0.73343407,1.33308685,-2.46007723,1.68699263,115.19879977
1683,0.20416886,0.41382317,0.75624357,1.29058232,-2.57554468,1.69757543,115.20673557
1684,-0.02719989,0.44771867,0.72714309,1.23630782,-2.68980549,1.70814797,115.21467086
1685,0.30564191,0.36639649,0.64959181,1.17109273,-2.80279783,1.71870891,115.22260562
1686,-0.29338061,0.16638413,0.53316135,1.09580911,-2.91445982,1.72925691,115.23053986
1687,-0.26558487,-0.04594550,0.39036047,1.01132375,-3.02472963,1.73979065,115.23847359
1688,0.42816288,-0.18922628,0.23544087,0.91849959,-3.13354539,1.75030880,115.24640679
1689,-0.52251505,-0.27183726,0.08341619,0.81819852,-3.24084525,1.76081002,115.25433947
1690,0.56621619,-0.31192374,-0.05190399,0.71127799,-3.34656735,1.77129298,115.26227163
1691,-0.45738960,-0.34674582,-0.15961669,0.59859440,-3.45064984,1.78175635,115.27020326
1692,-0.19517895,-0.37468067,-0.23321631,0.48100825,-3.55303086,1.79219880,115.27813437
1693,0.61012414,-0.34619824,-0.27063589,0.35940705,-3.65364855,1.80261899,115.28606495
1694,-0.63173517,-0.20052771,-0.27406553,0.23473160,-3.75244107,1.81301560,115.29399501
1695,-0.17127633,0.07007875,-0.25163347,0.10796285,-3.84934655,1.82338729,115.30192454
1696,0.54632148,0.30187489,-0.21542761,-0.01991047,-3.94430315,1.83373273,115.30985354
1697,0.24995747,0.29806141,-0.17878260,-0.14788268,-4.03724900,1.84405059,115.31778201
1698,-0.14846491,0.11338748,-0.15448684,-0.27496158,-4.12812225,1.85433954,115.32570994
1699,-0.34697262,-0.01968787,-0.15369810,-0.40019765,-4.21686104,1.86459824,115.33363735
1700,0.07287464,0.04565839,-0.18518618,-0.52265540,-4.30340352,1.87482537,115.34156423
1701,0.27443812,0.23195032,-0.25185513,-0.64139178,-4.38768784,1.88501959,115.34949057
1702,0.01513717,0.39315387,-0.35048855,-0.75546530,-4.46965214,1.89517957,115.35741638
1703,-0.12391224,0.45504626,-0.47356111,-0.86393579,-4.54923456,1.90530398,115.36534166
1704,-0.16685825,0.38025583,-0.60862284,-0.96585671,-4.62637324,1.91539148,115.37326640
1705,0.53705525,0.10948840,-0.73989578,-1.06029474,-4.70100634,1.92544075,115.38119060
1706,-0.27117623,-0.32697014,-0.85061159,-1.14633097,-4.77307200,1.93545046,115.38911426
1707,-0.01814974,-0.74047094,-0.92504140,-1.22308567,-4.84250836,1.94541926,115.39703739
1708,-0.23074948,-0.94985296,-0.94966301,-1.28972945,-4.90925357,1.95534584,115.40495998
1709,0.06492908,-0.89046400,-0.91717483,-1.34549019,-4.97324577,1.96522885,115.41288202
1710,-0.15069318,-0.59760405,-0.83087875,-1.38974174,-5.03442322,1.97506697,115.42080353
1711,0.00085133,-0.16695847,-0.70646339,-1.42206043,-5.09272477,1.98485886,115.42872449
1712,0.14665420,0.25455677,-0.56359463,-1.44217185,-5.14808982,1.99460320,115.43664491
1713,-0.34597754,0.52071704,-0.42199851,-1.44985681,-5.20045828,2.00429865,115.44456479
1714,0.61593007,0.52696135,-0.30072539,-1.44496600,-5.24977260,2.01394388,115.45248412
1715,-0.23105523,0.29103823,-0.21559446,-1.42738953,-5.29598208,2.02353755,115.46040291
1716,-0.05268261,0.04359719,-0.17672592,-1.39715389,-5.33905150,2.03307834,115.46832115
1717,-0.46645082,-0.00283580,-0.18737435,-1.35445344,-5.37896368,2.04256491,115.47623884
1718,0.37757542,0.13216151,-0.24448496,-1.29963914,-5.41571730,2.05199592,115.48415599
1719,-0.00455621,0.24797809,-0.33874824,-1.23324130,-5.44932109,2.06137000,115.49207258
1720,0.19904072,0.20131611,-0.45554558,-1.15591372,-5.47978871,2.07068578,115.49998863
1721,-0.36957259,-0.01005035,-0.57623730,-1.06841879,-5.50713579,2.07994187,115.50790412
1722,0.55082046,-0.30624782,-0.68077871,-0.97159296,-5.53137902,2.08913683,115.51581907
1723,-0.29861949,-0.55171827,-0.74950271,-0.86634414,-5.55253558,2.09826916,115.52373346
1724,-0.77112279,-0.60728961,-0.76834602,-0.75370496,-5.57062273,2.10733733,115.53164729
1725,0.94829290,-0.45927098,-0.73102789,-0.63480928,-5.58565763,2.11633971,115.53956057
1726,-0.70689554,-0.24564231,-0.63903600,-0.51084349,-5.59765741,2.12527465,115.54747330
1727,0.63836990,-0.06608098,-0.50119597,-0.38300801,-5.60663912,2.13414038,115.55538547
1728,-0.38414915,0.06189863,-0.33161484,-0.25249913,-5.61261974,2.14293511,115.56329708
1729,-0.37659919,0.17084512,-0.14773250,-0.12051166,-5.61561618,2.15165697,115.57120814
1730,0.49940427,0.27175442,0.03144973,0.01175959,-5.61564534,2.16030405,115.57911864
1731,-0.03276427,0.35671558,0.18801198,0.14311980,-5.61272409,2.16887444,115.58702857
1732,-0.13116994,0.47189444,0.30764273,0.27237112,-5.60686929,2.17736621,115.59493795
1733,-0.49630396,0.64241413,0.38196257,0.39830439,-5.59809778,2.18577740,115.60284676
1734,0.46983093,0.74048311,0.40897211,0.51971204,-5.58642640,2.19410608,115.61075501
1735,0.54444640,0.56171317,0.39540892,0.63539083,-5.57187202,2.20235030,115.61866270
1736,-0.39621541,0.13581072,0.35521298,0.74413544,-5.55445146,2.21050812,115.62656982
1737,-0.35715227,-0.27174908,0.30551609,0.84475063,-5.53418159,2.21857759,115.63447638
1738,0.08288674,-0.48443704,0.26433354,0.93608410,-5.51107924,2.22655677,115.64238238
1739,0.16615003,-0.51780685,0.24676503,1.01706053,-5.48516124,2.23444371,115.65028780
1740,-0.64766916,-0.44165795,0.26254380,1.08670826,-5.45644445,2.24223646,115.65819266
1741,0.43427675,-0.31182874,0.31260980,1.14420844,-5.42494570,2.24993306,115.66609695
1742,0.44201034,-0.21737047,0.39091644,1.18879987,-5.39068183,2.25753156,115.67400066
1743,-0.33742456,-0.16499797,0.48657424,1.21980338,-5.35366967,2.26503001,115.68190381
1744,-0.38938431,-0.04799521,0.58437810,1.23665771,-5.31392613,2.27242646,115.68980639
1745,0.47922077,0.15154527,0.66737355,1.23890060,-5.27146856,2.27971895,115.69770839
1746,-0.27747012,0.31947214,0.72086465,1.22619224,-5.22631533,2.28690553,115.70560982
1747,0.28242753,0.36687216,0.73402259,1.19833248,-5.17848685,2.29398425,115.71351068
1748,0.00188595,0.29573579,0.70033657,1.15535634,-5.12800557,2.30095317,115.72141096
1749,-0.26589440,0.17126721,0.61907253,1.09764017,-5.07489715,2.30781031,115.72931067
1750,-0.01388488,0.07302151,0.49653049,1.02596207,-5.01919308,2.31455375,115.73720980
1751,0.39391947,0.04228697,0.34453088,0.94137401,-4.96092997,2.32118151,115.74510835
1752,-0.59452066,0.06761982,0.17881974,0.84502771,-4.90014988,2.32769165,115.75300632
1753,0.23090351,0.08247203,0.01601658,0.73815654,-4.83690036,2.33408222,115.76090371
1754,0.25481797,-0.00580299,-0.12841795,0.62204760,-4.77123318,2.34035127,115.76880052
1755,0.37367367,-0.20599094,-0.24025913,0.49801542,-4.70320232,2.34649683,115.77669676
1756,-0.60528027,-0.38312013,-0.30863648,0.36743914,-4.63286334,2.35251697,115.78459240
1757,0.06646838,-0.39954230,-0.32820524,0.23179785,-4.56027346,2.35840973,115.79248747
